,Sales,Quantity,Shipping Cost,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Order Priority_Critical,Order Priority_High,Order Priority_Low,Order Priority_Medium,Country,Region,Market,Category,Sub-Category,Discount_Category
5062,322.38,1.0,0.7922937989163155,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,236.5507053344266,187.23839271889483,187.23839271889483,137.5259358792173,242.30567988697572,311.18029634949613
5063,601.92,3.0,0.7918924342765402,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,332.3681202714983,288.102422039433,329.97633748557666,480.9462881902718,127.23281660812137,311.18029634949613
5064,155.25,0.0,0.7918924342765402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,271.32409898955785,247.7887433438919,271.32409898955785,480.9462881902718,127.23281660812137,311.18029634949613
5065,447.968,0.3333333333333333,0.7918924342765402,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268.07602865541276,257.3636522202007,268.07602865541276,539.0387710673035,601.9903562514512,312.93008806718814
5066,476.8,-0.3333333333333333,0.7914910696367649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,280.00977738121367,285.7717598010586,280.00977738121367,481.40065463586325,499.33122924825517,311.42591970454976
5067,350.64,1.6666666666666667,0.789885611077664,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,292.25707075727246,266.24017030150566,329.97633748557666,533.515733138556,597.1251919249015,236.9116089339313
5068,167.94,0.0,0.7894842464378888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,268.07602865541276,257.3636522202007,268.07602865541276,135.05695723389877,71.78369249199078,312.93008806718814
5069,120.0,0.6666666666666666,0.7890828817981135,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,469.39650083110564,454.40784068631064,388.89276680519885,135.05695723389877,236.1512728769808,312.93008806718814
5070,215.544,0.3333333333333333,0.7890828817981135,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,268.07602865541276,272.1238150349045,268.07602865541276,482.31776200348105,517.8159066482488,237.48408523694997
5071,456.84,1.0,0.7890828817981135,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,230.6971835900516,230.6971835900516,230.6971835900516,137.5063041986028,697.6222925664358,311.57098827487084
5072,424.2,0.0,0.7890828817981135,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,251.56366045746245,290.11652087443326,226.76804006228286,135.05695723389877,236.1512728769808,312.93008806718814
5073,409.5,1.0,0.7878787878787877,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0946433536006,280.9624634540754,326.2724475903993,526.6167170270539,600.3964093078235,232.53238164531416
5074,300.48304,-0.3333333333333333,0.7878787878787877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,136.18642827673753,279.57037072873374,218.34486417233023,535.9989119538648,728.653938159018,241.17598806152014
5075,279.54,1.0,0.7870760585992373,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,423.18707075214047,416.8315585471979,388.89276680519885,135.05695723389877,71.78369249199078,312.93008806718814
5076,242.1,-0.3333333333333333,0.7866746939594621,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,296.0243541338789,267.71007040355545,324.9854690420529,481.40065463586325,676.1603920870075,311.42591970454976
5077,104.67,0.0,0.7862733293196869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,292.25707075727246,266.24017030150566,329.97633748557666,137.5259358792173,96.62976491062196,311.18029634949613
5078,158.58,-0.3333333333333333,0.7862733293196869,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,378.2337257593898,205.83695422380123,205.83695422380123,535.9989119538648,269.75556309125466,310.04537799827125
5079,347.88,0.0,0.7858719646799117,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,259.7855660618744,267.18976436870395,222.36099421644144,476.66292896654215,499.14551193155285,311.57098827487084
5080,201.285,0.0,0.7854706000401364,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,403.5263866612637,385.5499736529721,387.9176891870533,533.515733138556,597.1251919249015,311.18029634949613
5081,413.1297,0.0,0.7850692354003611,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,337.17229928515906,329.84626234534096,392.71802304093455,526.6167170270539,277.6300074176541,232.53238164531416
5082,441.45,0.0,0.784667870760586,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,363.7974637119497,291.81413991622395,322.18185839764874,535.9989119538648,728.653938159018,310.04537799827125
5083,367.47,-0.3333333333333333,0.7842665061208106,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,209.76012967489442,190.66013184075592,190.66013184075592,139.45681923515448,236.48488322373893,311.42591970454976
5084,631.96,0.3333333333333333,0.7838651414810355,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,268.07602865541276,272.1238150349045,268.07602865541276,539.0387710673035,607.8553834100305,312.93008806718814
5085,197.1,-0.6666666666666666,0.7834637768412602,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,343.1548152864799,288.102422039433,329.97633748557666,480.9462881902718,653.5938565709328,311.18029634949613
5086,92.304,0.0,0.783062412201485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,179.59807379789152,207.66022739314394,225.90491383714848,480.9462881902718,503.67479480653617,311.18029634949613
5087,221.76,0.3333333333333333,0.7826610475617097,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,391.47029592249197,399.46576995634166,385.45882902806034,481.40065463586325,499.33122924825517,311.42591970454976
5088,301.896,1.3333333333333333,0.7826610475617097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,201.19409294903392,385.5499736529721,387.9176891870533,480.9462881902718,503.67479480653617,311.18029634949613
5089,307.44,0.0,0.7818583182821592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,344.09462073642777,281.66806563546913,326.2724475903993,526.6167170270539,277.6300074176541,311.57098827487084
5090,348.3,0.0,0.7818583182821592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,403.8839152072433,386.42649855928653,385.45882902806034,481.40065463586325,499.33122924825517,311.42591970454976
5091,668.8638,0.0,0.7818583182821592,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,337.17229928515906,329.84626234534096,392.71802304093455,526.6167170270539,570.6648525945643,311.57098827487084
5092,497.64,1.0,0.7818583182821592,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,124.89297234463989,183.82900032078894,222.36099421644144,476.66292896654215,670.1633282225291,311.57098827487084
5093,205.104,0.3333333333333333,0.781456953642384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,296.0243541338789,267.71007040355545,324.9854690420529,481.40065463586325,499.33122924825517,96.62870331810676
5094,324.9,0.6666666666666666,0.781456953642384,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268.7418480346889,302.21689003576944,268.7418480346889,137.5063041986028,235.7032742591673,311.57098827487084
5095,198.45,-0.6666666666666666,0.781456953642384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,375.5693982620852,190.66013184075592,190.66013184075592,139.45681923515448,236.48488322373893,311.42591970454976
5096,235.569,-0.3333333333333333,0.7810555890026089,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,333.9619201468051,279.57037072873374,322.18185839764874,535.9989119538648,612.2622458977125,310.04537799827125
5097,439.344,0.3333333333333333,0.7810555890026089,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,333.9619201468051,279.57037072873374,322.18185839764874,466.87840827672926,656.3030291079027,310.04537799827125
5098,209.37,1.3333333333333333,0.7806542243628335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,349.03628365456416,291.4269624549636,336.008542515551,135.05695723389877,78.34039190141378,312.93008806718814
5099,200.76,-0.3333333333333333,0.7802528597230584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,453.4204475410722,437.597576913302,387.9176891870533,480.9462881902718,503.67479480653617,311.18029634949613
5100,239.97,0.0,0.7802528597230584,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,268.07602865541276,275.44807548490775,268.07602865541276,539.0387710673035,607.8553834100305,312.93008806718814
5101,111.168,1.6666666666666667,0.7802528597230584,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,54.96806960164155,191.58226288939272,191.58226288939272,139.45681923515448,74.78855158182787,96.62870331810676
5102,277.263,-0.6666666666666666,0.7794501304435079,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,344.09462073642777,281.66806563546913,326.2724475903993,137.5063041986028,697.6222925664358,311.57098827487084
5103,139.8,0.6666666666666666,0.7794501304435079,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,332.3681202714983,288.102422039433,329.97633748557666,137.5259358792173,72.85769055836997,311.18029634949613
5104,382.26,-0.3333333333333333,0.7790487658037326,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,329.25752939330636,288.102422039433,329.97633748557666,533.515733138556,738.5863037823777,311.18029634949613
5105,501.66,0.3333333333333333,0.7790487658037326,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,403.5263866612637,385.5499736529721,387.9176891870533,533.515733138556,597.1251919249015,311.18029634949613
5106,572.76,1.0,0.7790487658037326,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,237.7601513960408,196.12862077063372,196.12862077063372,476.66292896654215,499.14551193155285,311.57098827487084
5107,426.24,1.6666666666666667,0.7778446718844069,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,363.7974637119497,291.81413991622395,322.18185839764874,140.0503861202263,238.04792144481277,310.04537799827125
5108,498.744,0.3333333333333333,0.7778446718844069,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,296.0243541338789,267.71007040355545,324.9854690420529,139.45681923515448,236.48488322373893,239.81882347462061
5109,151.11,0.0,0.7778446718844069,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,344.48693732136735,266.24017030150566,329.97633748557666,480.9462881902718,127.23281660812137,311.18029634949613
5110,391.14,-0.6666666666666666,0.7778446718844069,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,237.7601513960408,196.12862077063372,196.12862077063372,476.66292896654215,670.1633282225291,311.57098827487084
5111,189.0,1.0,0.7778446718844069,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,159.8035064708564,193.43095239914098,193.43095239914098,482.31776200348105,127.78206593400728,312.93008806718814
5112,375.34,-0.6666666666666666,0.7770419426048564,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268.07602865541276,272.1238150349045,268.07602865541276,135.05695723389877,236.1512728769808,312.93008806718814
5113,132.3,1.3333333333333333,0.7766405779650812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,403.64461464421464,383.69834964467964,392.71802304093455,476.66292896654215,124.90582920583189,232.53238164531416
5114,110.484,0.3333333333333333,0.776239213325306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,333.9619201468051,279.57037072873374,322.18185839764874,140.0503861202263,238.04792144481277,310.04537799827125
5115,169.7961,-0.6666666666666666,0.776239213325306,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,358.7418835125875,334.6962041368935,395.84910506670815,466.87840827672926,992.0588077113647,241.17598806152014
5116,246.12,-0.3333333333333333,0.776239213325306,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,311.0460989988718,386.42649855928653,385.45882902806034,481.40065463586325,676.1603920870075,311.42591970454976
5117,230.16,0.3333333333333333,0.7758378486855307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,251.95306335455888,193.43095239914098,193.43095239914098,539.0387710673035,277.57452357702743,312.93008806718814
5118,533.22,0.0,0.7754364840457555,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,277.7198691143111,285.7717598010586,226.45872044677495,529.5677188355697,598.3825271555316,311.42591970454976
5119,572.16,0.0,0.7742323901264297,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,271.50085413046094,239.29961555810974,271.50085413046094,466.87840827672926,499.00978051625765,310.04537799827125
5120,239.456,1.3333333333333333,0.7742323901264297,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,268.7418480346889,302.21689003576944,268.7418480346889,137.5063041986028,235.7032742591673,311.57098827487084
5121,232.686,-0.3333333333333333,0.7738310254866546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,358.7418835125875,334.6962041368935,395.84910506670815,466.87840827672926,656.3030291079027,310.04537799827125
5122,254.352,0.0,0.7738310254866546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,268.07602865541276,272.1238150349045,268.07602865541276,482.31776200348105,127.78206593400728,312.93008806718814
5123,114.76,-0.3333333333333333,0.7738310254866546,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,254.02501732147368,292.1503341012962,226.45872044677495,139.45681923515448,686.7119600917457,311.42591970454976
5124,90.36,0.0,0.7734296608468793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,336.65948622954744,285.7717598010586,324.9854690420529,139.45681923515448,101.72015428424098,311.42591970454976
5125,182.352,0.0,0.7734296608468793,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,280.00977738121367,320.5875015238395,280.00977738121367,481.40065463586325,127.76907775620612,311.42591970454976
5126,235.116,0.0,0.7730282962071041,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,135.0161695365845,285.7717598010586,226.45872044677495,481.40065463586325,676.1603920870075,239.81882347462061
5127,335.988,0.0,0.7730282962071041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,329.8102069018735,285.7717598010586,324.9854690420529,529.5677188355697,607.8447824274915,311.42591970454976
5128,279.72,0.6666666666666666,0.7726269315673289,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,344.5381196706123,288.102422039433,329.97633748557666,137.5259358792173,242.30567988697572,311.18029634949613
5129,427.41,0.0,0.7726269315673289,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,533.9519773355889,416.8315585471979,388.89276680519885,539.0387710673035,727.7588759190903,312.93008806718814
5130,110.241,0.0,0.7722255669275537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,388.5999046219966,378.69890981107693,395.84910506670815,140.0503861202263,102.90307804140582,310.04537799827125
5131,354.48,1.3333333333333333,0.7714228376480031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,250.537041880738,266.24017030150566,225.90491383714848,533.515733138556,597.1251919249015,311.18029634949613
5132,195.44832,-0.3333333333333333,0.7714228376480031,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,256.55738579124346,291.81413991622395,218.34486417233023,535.9989119538648,728.653938159018,310.04537799827125
5133,734.22,1.0,0.7710214730082279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,360.0822059782859,280.9624634540754,326.2724475903993,526.6167170270539,570.6648525945643,311.57098827487084
5134,103.95,0.0,0.7710214730082279,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,333.9619201468051,279.57037072873374,322.18185839764874,140.0503861202263,102.90307804140582,310.04537799827125
5135,795.8295,0.0,0.7702187437286775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,344.09462073642777,281.66806563546913,326.2724475903993,526.6167170270539,570.6648525945643,311.57098827487084
5136,679.5495,0.0,0.7702187437286775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,344.09462073642777,281.66806563546913,326.2724475903993,526.6167170270539,570.6648525945643,311.57098827487084
5137,459.36,0.0,0.7702187437286775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,363.7974637119497,291.81413991622395,322.18185839764874,535.9989119538648,612.2622458977125,310.04537799827125
5138,256.74,-0.3333333333333333,0.7702187437286775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,239.86696670173373,279.57037072873374,322.18185839764874,140.0503861202263,238.04792144481277,310.04537799827125
5139,216.108,0.0,0.7702187437286775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,305.76565838915405,267.9267474380554,322.18185839764874,535.9989119538648,595.2715993090006,241.17598806152014
5140,415.62,-0.3333333333333333,0.769416014449127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,191.90761718335042,205.83695422380123,205.83695422380123,140.0503861202263,238.04792144481277,310.04537799827125
5141,419.904,1.6666666666666667,0.7690146498093517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,335.00431548664807,267.71007040355545,324.9854690420529,139.45681923515448,236.48488322373893,311.42591970454976
5142,199.53,0.0,0.7690146498093517,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,416.6731429701278,412.9670795174619,387.9176891870533,533.515733138556,597.1251919249015,311.18029634949613
5143,225.909,0.0,0.7686132851695766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,370.7551889834884,290.11652087443326,336.008542515551,539.0387710673035,277.57452357702743,312.93008806718814
5144,200.64,0.3333333333333333,0.7682119205298013,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,332.3681202714983,288.102422039433,329.97633748557666,480.9462881902718,127.23281660812137,311.18029634949613
5145,95.64,0.3333333333333333,0.767810555890026,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,352.55971640526025,291.4269624549636,336.008542515551,135.05695723389877,102.76151188366534,312.93008806718814
5146,84.42,-0.3333333333333333,0.767810555890026,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,347.19144215111555,338.93209313598834,385.45882902806034,529.5677188355697,278.59602895743745,311.42591970454976
5147,178.0857,-0.6666666666666666,0.767810555890026,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,354.9641214956594,338.93209313598834,385.45882902806034,529.5677188355697,695.7604062837704,311.42591970454976
5148,713.124,0.3333333333333333,0.7674091912502508,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,352.55971640526025,291.4269624549636,336.008542515551,482.31776200348105,649.6556841968733,312.93008806718814
5149,475.86,-0.6666666666666666,0.7674091912502508,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,308.3455169827503,205.83695422380123,205.83695422380123,466.87840827672926,499.00978051625765,310.04537799827125
5150,320.544,1.3333333333333333,0.7670078266104755,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,403.5263866612637,385.5499736529721,387.9176891870533,137.5259358792173,89.79993843743307,311.18029634949613
5151,344.16,1.6666666666666667,0.7670078266104755,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,438.6860840365047,425.6937470953114,395.84910506670815,535.9989119538648,269.75556309125466,310.04537799827125
5152,347.82,2.6666666666666665,0.7666064619707004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,302.2321486030523,267.18976436870395,326.2724475903993,137.5063041986028,95.05314046078828,311.57098827487084
5153,357.93,0.0,0.7666064619707004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268.7418480346889,302.21689003576944,268.7418480346889,137.5063041986028,109.58792080552263,311.57098827487084
5154,211.65,-0.6666666666666666,0.7658037326911499,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,165.9394602665385,189.74403293374846,189.74403293374846,140.0503861202263,238.04792144481277,310.04537799827125
5155,345.72,-0.3333333333333333,0.7654023680513746,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.89172260020329,399.46576995634166,385.45882902806034,481.40065463586325,676.1603920870075,311.42591970454976
5156,168.96,-0.3333333333333333,0.7654023680513746,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,438.0164584597867,432.39693305881093,392.71802304093455,476.66292896654215,499.14551193155285,311.57098827487084
5157,369.28,0.3333333333333333,0.7650010034115993,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,218.2263063577117,192.60691043094704,218.34486417233023,466.87840827672926,499.00978051625765,310.04537799827125
5158,100.95,0.6666666666666666,0.7645996387718241,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,349.03628365456416,291.4269624549636,336.008542515551,135.05695723389877,73.02451316594778,312.93008806718814
5159,464.67,0.6666666666666666,0.7641982741320489,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,146.67200395196548,267.18976436870395,222.36099421644144,476.66292896654215,1036.9982985022727,98.37075401474249
5160,153.45,2.6666666666666665,0.7637969094922737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,344.5381196706123,288.102422039433,329.97633748557666,137.5259358792173,33.696556217485366,311.18029634949613
5161,109.935,0.0,0.7637969094922737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,371.7672705566283,292.1503341012962,324.9854690420529,529.5677188355697,607.8447824274915,239.81882347462061
5162,136.944,0.3333333333333333,0.7629941802127232,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,325.99995204335295,279.57037072873374,322.18185839764874,140.0503861202263,691.444189360015,310.04537799827125
5163,220.56,0.3333333333333333,0.7625928155729479,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,146.68205210681944,187.23839271889483,187.23839271889483,137.5259358792173,242.30567988697572,311.18029634949613
5164,157.68,0.0,0.7613887216536221,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,256.68968425596535,266.24017030150566,225.90491383714848,480.9462881902718,653.5938565709328,103.65924452236257
5165,236.376,-0.3333333333333333,0.760987357013847,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,311.0460989988718,386.42649855928653,385.45882902806034,139.45681923515448,236.48488322373893,239.81882347462061
5166,480.0,0.3333333333333333,0.7605859923740718,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268.07602865541276,272.1238150349045,268.07602865541276,539.0387710673035,601.9903562514512,312.93008806718814
5167,154.6,0.6666666666666666,0.7605859923740718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,256.55738579124346,291.81413991622395,218.34486417233023,140.0503861202263,71.14065055245283,310.04537799827125
5168,284.07,-0.3333333333333333,0.7601846277342966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,333.9619201468051,279.57037072873374,322.18185839764874,535.9989119538648,595.2715993090006,310.04537799827125
5169,555.06,2.6666666666666665,0.7597832630945213,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,352.55971640526025,291.4269624549636,336.008542515551,482.31776200348105,127.78206593400728,312.93008806718814
5170,111.75,0.6666666666666666,0.7593818984547461,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,125.53623997173058,290.11652087443326,336.008542515551,135.05695723389877,77.93921843077327,237.48408523694997
5171,313.95,3.3333333333333335,0.7585791691751956,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,122.18494185131587,290.52896340557055,329.97633748557666,137.5259358792173,89.79993843743307,236.9116089339313
5172,422.5032,0.0,0.7585791691751956,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,354.9641214956594,338.93209313598834,385.45882902806034,529.5677188355697,607.8447824274915,311.42591970454976
5173,480.69,1.3333333333333333,0.7581778045354204,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,391.47029592249197,399.46576995634166,385.45882902806034,139.45681923515448,236.48488322373893,239.81882347462061
5174,107.244,0.3333333333333333,0.7581778045354204,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,388.5999046219966,378.69890981107693,395.84910506670815,140.0503861202263,71.14065055245283,310.04537799827125
5175,186.912,1.0,0.7581778045354204,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,268.07602865541276,272.1238150349045,268.07602865541276,135.05695723389877,236.1512728769808,312.93008806718814
5176,157.8,0.3333333333333333,0.7581778045354204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,477.1848785164951,205.83695422380123,205.83695422380123,140.0503861202263,102.90307804140582,310.04537799827125
5177,504.6,1.0,0.7573750752558699,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,279.9617629797772,288.102422039433,225.90491383714848,533.515733138556,597.1251919249015,311.18029634949613
5178,455.664,0.0,0.7569737106160946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,238.44512651174472,267.9267474380554,218.34486417233023,140.0503861202263,691.444189360015,101.97786580922556
5179,281.04,1.0,0.7569737106160946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,252.85949151268838,267.71007040355545,226.45872044677495,529.5677188355697,278.59602895743745,311.42591970454976
5180,527.46,-0.3333333333333333,0.7565723459763195,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,224.8864792817174,189.32179346986797,189.32179346986797,526.6167170270539,702.4804911211519,311.57098827487084
5181,724.104,1.6666666666666667,0.7565723459763195,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,59.30054089808411,187.23839271889483,187.23839271889483,137.5259358792173,690.0625184324883,103.65924452236257
