,Sales,Shipping Cost,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Order Priority_Critical,Order Priority_High,Order Priority_Low,Order Priority_Medium,Market,Category,Sub-Category,Discount_Category,Quantity_Group
3969,494.64,1.1908488862131246,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,196.0416905450704,558.0442281969677,275.9629362834874,312.8044030177145,218.53507619900049
3970,628.24,1.1904475215733494,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,222.7025282805919,487.2631786751523,508.84645093740977,317.5926065615998,219.05990849899558
3971,199.9,1.1900461569335743,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,292.4115264132376,138.72094115371613,72.48110139677968,318.8897021144806,219.97619935088747
3972,329.4,1.1900461569335743,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,192.05462200520455,138.72094115371613,76.07945493461202,318.8897021144806,605.8617523901554
3973,199.26,1.189644792293799,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,141.049775726273,689.8487112975512,317.5926065615998,219.05990849899558
3974,698.352,1.189644792293799,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,292.4115264132376,484.39850682319,504.01471469537375,318.8897021144806,219.97619935088747
3975,207.12,1.1892434276540236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,179.3723709960399,134.92147051773486,84.23812276046215,312.8044030177145,218.53507619900049
3976,185.04,1.1888420630142484,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,335.9189249150099,141.57989684080871,241.35470178660069,315.40016500414833,215.97932144811426
3977,360.24,1.1888420630142484,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,386.588754653024,470.36561376156607,504.1001311601245,315.2660279459084,215.647828239554
3978,414.66,1.188039333734698,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,328.81914386088437,139.19994371923988,241.22634964508077,315.2660279459084,215.647828239554
3979,364.92,1.1868352398153725,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,388.37641610566544,471.43272709182287,651.9964962023348,315.40016500414833,215.97932144811426
3980,241.38,1.1860325105358218,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,386.588754653024,557.301945805007,599.8275830122599,315.2660279459084,215.647828239554
3981,283.92,1.1852297812562713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,327.3805544653096,134.92147051773486,73.7397509418914,312.8044030177145,591.375490589406
3982,386.388,1.1832229580573952,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,203.71030721945144,551.2407870510965,592.7743279017234,252.58870441918558,219.05990849899558
3983,291.06,1.1824202287778447,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,192.45682675085848,141.57989684080871,241.35470178660069,315.40016500414833,609.6073465414407
3984,135.72,1.181216134858519,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,325.11465927437183,141.049775726273,71.62724012889579,317.5926065615998,219.05990849899558
3985,429.9,1.181216134858519,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,302.85726423003075,470.36561376156607,1011.326008259079,315.2660279459084,215.647828239554
3986,245.56,1.181216134858519,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,225.81268588720476,134.92147051773486,76.60357290819685,312.8044030177145,591.375490589406
3987,99.28,1.1808147702187437,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,302.85726423003075,139.19994371923988,699.091411583648,315.2660279459084,215.647828239554
3988,509.696,1.1792093116596427,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,226.09665292511727,471.43272709182287,1028.046643408803,315.40016500414833,215.97932144811426
3989,664.56,1.1792093116596427,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,220.29363503944504,470.36561376156607,649.141607683179,315.2660279459084,612.9652566303295
3990,96.48,1.1784065823800924,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,225.81268588720476,474.7676060559353,655.5353776519075,312.8044030177145,218.53507619900049
3991,339.18,1.1784065823800924,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,551.2407870510965,592.7743279017234,317.5926065615998,219.05990849899558
3992,146.96,1.1784065823800924,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,225.09179162564533,556.6946488647278,271.8437662910347,318.8897021144806,219.97619935088747
3993,563.024,1.178005217740317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,288.9152576694697,141.57989684080871,97.82132858054277,315.40016500414833,914.0753332135083
3994,119.92,1.1772024884607668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,225.09179162564533,138.72094115371613,71.39891404948514,318.8897021144806,219.97619935088747
3995,392.88,1.1772024884607668,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,386.588754653024,139.19994371923988,72.23674878107798,315.2660279459084,612.9652566303295
3996,204.63,1.1768011238209917,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,200.09631988267543,141.049775726273,241.46150886674226,317.5926065615998,219.05990849899558
3997,222.384,1.176399759181216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,292.10520795467284,558.0442281969677,617.4813404539929,312.8044030177145,218.53507619900049
3998,411.75,1.176399759181216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,196.0416905450704,474.7676060559353,655.5353776519075,312.8044030177145,218.53507619900049
3999,404.73,1.1751956652618905,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,386.588754653024,470.36561376156607,504.1001311601245,315.2660279459084,215.647828239554
4000,248.832,1.17439293598234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,220.29363503944504,139.19994371923988,241.22634964508077,252.59367825347377,215.647828239554
4001,190.863,1.1739915713425648,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,192.05462200520455,556.6946488647278,597.1487560157383,102.20411099046274,219.97619935088747
4002,154.764,1.1727874774232392,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,302.85726423003075,470.36561376156607,1011.326008259079,252.59367825347377,215.647828239554
4003,618.732,1.1719847481436885,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,388.37641610566544,471.43272709182287,651.9964962023348,239.32415977434414,609.6073465414407
4004,199.392,1.1715833835039133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,225.09179162564533,484.39850682319,504.01471469537375,318.8897021144806,605.8617523901554
4005,528.43,1.1711820188641382,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,307.59703249750515,487.2631786751523,508.84645093740977,252.58870441918558,219.05990849899558
4006,140.736,1.1711820188641382,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,196.0416905450704,474.7676060559353,501.7705903254154,94.58325358125668,218.53507619900049
4007,262.74,1.1707806542243628,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,179.3723709960399,558.0442281969677,654.098876388498,312.8044030177145,218.53507619900049
4008,1049.93,1.1699779249448126,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,307.59703249750515,551.2407870510965,592.7743279017234,317.5926065615998,606.0993043325669
4009,207.81,1.1691751956652618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,192.05462200520455,138.72094115371613,230.45163497388222,318.8897021144806,219.97619935088747
4010,496.16568,1.1691751956652618,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,222.7025282805919,551.2407870510965,768.8486895876498,317.5926065615998,606.0993043325669
4011,382.32,1.1687738310254867,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,328.81914386088437,139.19994371923988,241.22634964508077,315.2660279459084,215.647828239554
4012,276.72,1.1687738310254867,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,328.81914386088437,139.19994371923988,699.091411583648,315.2660279459084,215.647828239554
4013,314.9601,1.1687738310254867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,388.9456752311504,134.92147051773486,234.09677367597516,312.8044030177145,591.375490589406
4014,244.65,1.1683724663857116,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,141.049775726273,241.46150886674226,317.5926065615998,219.05990849899558
4015,126.8,1.167569737106161,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,225.09179162564533,138.72094115371613,230.45163497388222,318.8897021144806,219.97619935088747
4016,198.9,1.1671683724663857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,203.71030721945144,141.049775726273,241.46150886674226,317.5926065615998,219.05990849899558
4017,264.9384,1.1667670078266106,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,399.98292057066675,484.39850682319,668.4414365038864,318.8897021144806,219.97619935088747
4018,191.88,1.1663656431868352,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,329.679100026585,138.72094115371613,230.45163497388222,246.36302517994434,219.97619935088747
4019,459.918,1.16596427854706,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,325.11465927437183,487.2631786751523,680.6949916565991,317.5926065615998,219.05990849899558
4020,337.2456,1.16596427854706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,388.9456752311504,134.92147051773486,76.60357290819685,312.8044030177145,591.375490589406
4021,643.365,1.165562913907285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,327.3805544653096,558.0442281969677,771.3312180521283,312.8044030177145,218.53507619900049
4022,659.168,1.165562913907285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,307.59703249750515,551.2407870510965,592.7743279017234,317.5926065615998,219.05990849899558
4023,243.81,1.1651615492675094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,329.679100026585,138.72094115371613,76.07945493461202,318.8897021144806,605.8617523901554
4024,527.16,1.1647601846277342,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,335.9189249150099,547.0181282513585,756.3603765864287,315.40016500414833,215.97932144811426
4025,281.88,1.164358819987959,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,386.588754653024,557.301945805007,755.9804270578518,315.2660279459084,215.647828239554
4026,302.376,1.164358819987959,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,302.85726423003075,557.301945805007,599.8275830122599,315.2660279459084,215.647828239554
4027,493.452,1.163957455348184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,179.3723709960399,474.7676060559353,655.5353776519075,94.58325358125668,218.53507619900049
4028,220.08,1.1627533614288583,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,329.679100026585,484.39850682319,124.04054961084097,318.8897021144806,219.97619935088747
4029,325.08,1.1623519967890827,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,329.679100026585,138.72094115371613,72.48110139677968,318.8897021144806,605.8617523901554
4030,313.722,1.1623519967890827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,292.10520795467284,474.7676060559353,1023.0852366784237,252.16411032543482,218.53507619900049
4031,341.7471,1.1619506321493076,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,399.98292057066675,556.6946488647278,797.4497148861496,318.8897021144806,219.97619935088747
4032,155.34,1.1619506321493076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,399.98292057066675,138.72094115371613,76.07945493461202,318.8897021144806,219.97619935088747
4033,1072.08,1.1603451735902068,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,325.11465927437183,551.2407870510965,768.8486895876498,317.5926065615998,219.05990849899558
4034,479.984,1.1603451735902068,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,302.85726423003075,557.301945805007,755.9804270578518,315.2660279459084,215.647828239554
4035,340.86,1.1587397150311058,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,225.09179162564533,484.39850682319,504.01471469537375,318.8897021144806,219.97619935088747
4036,725.7,1.1587397150311058,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,399.98292057066675,484.39850682319,668.4414365038864,318.8897021144806,219.97619935088747
4037,396.78,1.1579369857515553,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,192.05462200520455,138.72094115371613,230.45163497388222,318.8897021144806,219.97619935088747
4038,326.97,1.15753562111178,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,487.2631786751523,128.61560352397277,317.5926065615998,606.0993043325669
4039,134.946,1.1571342564720049,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,325.11465927437183,551.2407870510965,662.8593492151681,317.5926065615998,219.05990849899558
4040,281.82,1.1571342564720049,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,225.09179162564533,484.39850682319,504.01471469537375,318.8897021144806,219.97619935088747
4041,258.9,1.1567328918322297,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,325.11465927437183,141.049775726273,100.8862122835581,317.5926065615998,219.05990849899558
4042,105.18,1.1567328918322297,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0416905450704,134.92147051773486,84.23812276046215,312.8044030177145,218.53507619900049
4043,293.0,1.1559301625526792,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,225.09179162564533,484.39850682319,668.4414365038864,318.8897021144806,219.97619935088747
4044,529.15956,1.1559301625526792,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,222.7025282805919,551.2407870510965,768.8486895876498,317.5926065615998,219.05990849899558
4045,129.132,1.155528797912904,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,325.11465927437183,551.2407870510965,592.7743279017234,317.5926065615998,219.05990849899558
4046,82.86,1.1551274332731285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,226.09665292511727,141.57989684080871,105.01709331654692,315.40016500414833,215.97932144811426
4047,394.2,1.1551274332731285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,226.09665292511727,471.43272709182287,651.9964962023348,315.40016500414833,215.97932144811426
4048,323.19,1.1547260686333534,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,388.37641610566544,547.0181282513585,596.6266037581296,315.40016500414833,215.97932144811426
4049,466.7007,1.1543247039935782,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,399.98292057066675,138.72094115371613,710.9689952430142,318.8897021144806,219.97619935088747
4050,578.64,1.1523178807947019,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,386.85959466771703,487.2631786751523,508.84645093740977,317.5926065615998,219.05990849899558
4051,394.98,1.1519165161549267,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,225.81268588720476,134.92147051773486,234.09677367597516,312.8044030177145,218.53507619900049
4052,459.918,1.1515151515151516,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,388.9456752311504,474.7676060559353,655.5353776519075,312.8044030177145,218.53507619900049
4053,243.92,1.1515151515151516,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,292.4115264132376,484.39850682319,504.01471469537375,318.8897021144806,219.97619935088747
4054,572.192,1.1511137868753765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,225.81268588720476,134.92147051773486,690.6897190689829,312.8044030177145,218.53507619900049
4055,254.97,1.1511137868753765,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,292.10520795467284,558.0442281969677,275.9629362834874,312.8044030177145,218.53507619900049
4056,328.3992,1.1499096929560506,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,307.59703249750515,487.2631786751523,680.6949916565991,252.58870441918558,219.05990849899558
4057,976.08,1.1491069636765001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,327.3805544653096,558.0442281969677,275.9629362834874,312.8044030177145,218.53507619900049
4058,131.85,1.1491069636765001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,335.9189249150099,141.57989684080871,76.55255574444608,315.40016500414833,215.97932144811426
4059,421.372,1.148705599036725,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,302.85726423003075,470.36561376156607,504.1001311601245,252.59367825347377,215.647828239554
4060,96.96,1.1483042343969498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,220.29363503944504,139.19994371923988,241.22634964508077,252.59367825347377,215.647828239554
4061,144.0,1.1475015051173991,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,386.85959466771703,487.2631786751523,508.84645093740977,317.5926065615998,219.05990849899558
4062,137.58,1.147100140477624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,226.09665292511727,141.57989684080871,713.9347190321101,315.40016500414833,215.97932144811426
4063,389.9928,1.1466987758378488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,388.9456752311504,474.7676060559353,1023.0852366784237,94.58325358125668,218.53507619900049
4064,804.56,1.1466987758378488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,225.09179162564533,138.72094115371613,710.9689952430142,318.8897021144806,219.97619935088747
4065,223.92,1.1462974111980735,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,187.1608147219872,141.57989684080871,73.21615560357912,315.40016500414833,609.6073465414407
4066,171.36,1.1454946819185232,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,325.11465927437183,551.2407870510965,662.8593492151681,317.5926065615998,219.05990849899558
4067,400.32,1.1450933172787476,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.588754653024,557.301945805007,284.93022733142146,315.2660279459084,215.647828239554
4068,183.72,1.1442905879991974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,222.7025282805919,141.049775726273,241.46150886674226,317.5926065615998,219.05990849899558
4069,295.776,1.1438892233594222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,196.0416905450704,558.0442281969677,617.4813404539929,94.58325358125668,591.375490589406
4070,252.27,1.1434878587196469,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,388.37641610566544,547.0181282513585,271.66997528348685,315.40016500414833,215.97932144811426
4071,478.17,1.1430864940798717,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,388.37641610566544,471.43272709182287,500.5910325205533,315.40016500414833,609.6073465414407
4072,493.68,1.1426851294400964,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,195.76480067797704,470.36561376156607,649.141607683179,315.2660279459084,215.647828239554
4073,214.02,1.1418824001605459,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,335.9189249150099,547.0181282513585,271.66997528348685,315.40016500414833,215.97932144811426
4074,508.32,1.1418824001605459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.588754653024,557.301945805007,284.93022733142146,315.2660279459084,215.647828239554
4075,620.055,1.1414810355207707,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,329.679100026585,138.72094115371613,230.45163497388222,318.8897021144806,219.97619935088747
4076,539.658,1.1414810355207707,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,288.9152576694697,471.43272709182287,500.5910325205533,239.32415977434414,215.97932144811426
4077,554.16,1.1410796708809956,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,225.81268588720476,134.92147051773486,234.09677367597516,312.8044030177145,218.53507619900049
4078,110.856,1.1402769416014449,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,203.71030721945144,551.2407870510965,592.7743279017234,99.124303340476,219.05990849899558
4079,270.56,1.1402769416014449,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,222.7025282805919,141.049775726273,75.47541288316658,317.5926065615998,606.0993043325669
4080,189.0,1.1394742123218944,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,328.81914386088437,139.19994371923988,86.24956698920641,315.2660279459084,961.5197218743759
4081,735.66,1.1386714830423441,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,388.9456752311504,558.0442281969677,771.3312180521283,312.8044030177145,591.375490589406
4082,563.808,1.1386714830423441,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,288.9152576694697,141.57989684080871,241.35470178660069,315.40016500414833,215.97932144811426
4083,183.735,1.138270118402569,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,329.679100026585,138.72094115371613,230.45163497388222,318.8897021144806,219.97619935088747
4084,193.68,1.138270118402569,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,200.09631988267543,487.2631786751523,128.61560352397277,317.5926065615998,219.05990849899558
4085,698.85,1.1374673891230183,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,551.2407870510965,592.7743279017234,317.5926065615998,219.05990849899558
4086,373.41,1.1374673891230183,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,388.9456752311504,558.0442281969677,275.9629362834874,312.8044030177145,218.53507619900049
4087,626.184,1.1370660244832431,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,328.81914386088437,470.36561376156607,504.1001311601245,315.2660279459084,215.647828239554
4088,189.54,1.136664659843468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,187.1608147219872,547.0181282513585,756.3603765864287,315.40016500414833,215.97932144811426
4089,245.82,1.1362632952036926,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,187.1608147219872,547.0181282513585,596.6266037581296,315.40016500414833,215.97932144811426
4090,197.883,1.1354605659241421,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,388.37641610566544,547.0181282513585,618.7995506148653,315.40016500414833,215.97932144811426
4091,151.056,1.1346578366445916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,292.4115264132376,138.72094115371613,230.45163497388222,318.8897021144806,605.8617523901554
4092,123.39,1.1342564720048165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,187.1608147219872,547.0181282513585,618.7995506148653,315.40016500414833,215.97932144811426
4093,388.68,1.1334537427252658,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,195.76480067797704,139.19994371923988,699.091411583648,315.2660279459084,215.647828239554
4094,267.192,1.1330523780854906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,335.9189249150099,471.43272709182287,651.9964962023348,315.40016500414833,215.97932144811426
4095,450.48,1.1330523780854906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,195.76480067797704,557.301945805007,284.93022733142146,315.2660279459084,215.647828239554
4096,131.648,1.1322496488059401,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,226.09665292511727,471.43272709182287,651.9964962023348,315.40016500414833,215.97932144811426
4097,225.54,1.1314469195263899,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,327.3805544653096,134.92147051773486,100.43668302571157,312.8044030177145,591.375490589406
4098,130.212,1.1314469195263899,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,386.85959466771703,487.2631786751523,128.61560352397277,252.58870441918558,219.05990849899558
4099,984.18,1.1310455548866147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,191.75824113755988,470.36561376156607,1011.326008259079,315.2660279459084,215.647828239554
4100,232.4,1.1298414609672889,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,292.4115264132376,138.72094115371613,93.92931403585504,318.8897021144806,219.97619935088747
4101,142.36,1.1294400963275135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,288.9152576694697,471.43272709182287,500.5910325205533,315.40016500414833,215.97932144811426
4102,1487.16,1.1294400963275135,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,195.5231174917312,484.39850682319,668.4414365038864,318.8897021144806,989.3864574236356
4103,231.6312,1.1290387316877384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,551.2407870510965,273.0135359575094,252.58870441918558,606.0993043325669
4104,220.44,1.1286373670479632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,220.29363503944504,557.301945805007,284.93022733142146,315.2660279459084,215.647828239554
4105,442.764,1.1282360024081879,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,288.9152576694697,471.43272709182287,500.5910325205533,315.40016500414833,215.97932144811426
4106,565.32,1.1278346377684125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,192.05462200520455,556.6946488647278,597.1487560157383,318.8897021144806,219.97619935088747
4107,163.425,1.1270319084888623,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,328.81914386088437,557.301945805007,599.8275830122599,252.59367825347377,215.647828239554
